course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,TRUE,45,2573,103,46,All Levels,5.5 hours,2015-10-19T21:30:02Z,Web Development
1199780,Hosting your static website on Amazon AWS S3 service,TRUE,20,2853,47,16,Beginner Level,1.5 hours,2017-05-05T23:42:32Z,Web Development
360916,Hot Trading Investing Strategy: ETF and Futures,TRUE,50,80,10,13,All Levels,2.5 hours,2014-12-08T07:07:22Z,Business Finance
622284,How do I Create a Stylized Graphics from Images in Photoshop,TRUE,50,17,1,12,All Levels,1 hour,2015-09-28T17:20:55Z,Graphic Design
1142570,How I Learned Stock Trading (and How You Can Too),TRUE,200,1580,12,53,Expert Level,2 hours,2017-05-02T21:20:54Z,Business Finance
918688,How I Make Consistent Returns Trading Options,TRUE,200,2310,162,26,All Levels,3.5 hours,2016-10-05T17:42:52Z,Business Finance
688244,How I Make Money Writing About Stocks Online,TRUE,195,360,24,12,Beginner Level,2.5 hours,2015-12-18T02:55:11Z,Business Finance
662450,How I Trade Forex Successfully,FALSE,Free,5768,109,12,All Levels,1.5 hours,2015-11-13T17:28:16Z,Business Finance
975910,How to achieve personal transformation,TRUE,20,0,0,10,All Levels,32 mins,2016-12-22T00:28:07Z,Business Finance
193916,How to be A High Performance Insurance Broker Part 2,TRUE,40,70,3,15,All Levels,2 hours,2014-04-06T16:50:18Z,Business Finance
717278,How to be a Profitable Forex Trader,TRUE,20,1029,13,7,All Levels,41 mins,2016-05-04T00:01:47Z,Business Finance
529424,How to Become a Financial Analyst from Scratch!,TRUE,40,2177,31,38,Beginner Level,5 hours,2015-07-07T18:59:39Z,Business Finance
507778,How to become a successful day trader,TRUE,95,1150,6,27,All Levels,2.5 hours,2015-05-25T23:32:56Z,Business Finance
569436,How to Become an Accountant from scratch!,TRUE,40,1169,7,15,Beginner Level,3 hours,2015-08-20T20:24:00Z,Business Finance
1198704,How to become an App Developer,TRUE,200,1935,17,10,Beginner Level,1 hour,2017-05-19T21:39:35Z,Web Development
727510,How To Become An Etsy Wholesale Seller,TRUE,100,1013,0,25,Beginner Level,2.5 hours,2016-03-29T22:34:30Z,Graphic Design
58653,How to Build a CMS with PHP,TRUE,50,1096,33,10,Beginner Level,1 hour,2013-06-07T01:50:46Z,Web Development
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,TRUE,120,1798,20,24,Beginner Level,1.5 hours,2017-05-11T16:53:50Z,Web Development
532836,How to Build a Massive Retirement Plan from Scratch!,TRUE,200,1498,30,23,Beginner Level,2 hours,2015-06-22T23:04:23Z,Business Finance
519776,How to Build a Massive Stock Portfolio from Zero!,TRUE,200,1882,51,129,All Levels,11 hours,2015-07-20T23:07:38Z,Business Finance
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,TRUE,40,122,2,29,All Levels,1.5 hours,2015-11-12T17:59:28Z,Musical Instruments
462668,How To Build A Website From Scratch + Blogging Blueprint,TRUE,20,7017,37,28,All Levels,3.5 hours,2015-04-08T17:39:03Z,Web Development
982328,How to Build an Autocomplete System Like Google,TRUE,30,255,5,9,All Levels,1 hour,2016-10-12T23:24:28Z,Web Development
1041426,How To Build And Make A Wordpress Website From Scratch 2017,FALSE,Free,7055,166,24,All Levels,2 hours,2017-01-24T04:59:20Z,Web Development
844458,How to Build Chat Bots: From Beginner to Intermediate,TRUE,140,2814,107,35,All Levels,2 hours,2016-10-03T21:00:58Z,Web Development
645634,How to Build Profitable FOREX Automated Trading Strategies!,TRUE,200,358,8,21,All Levels,2.5 hours,2015-11-11T01:16:13Z,Business Finance
1063430,How to Build WordPress Themes: A Web Designer's Guide,TRUE,165,183,30,47,Intermediate Level,5.5 hours,2017-03-31T23:56:08Z,Web Development
895394,How To Build Your Own Web Banner Design Business,TRUE,20,5000,7,21,All Levels,1 hour,2016-07-05T18:41:46Z,Graphic Design
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide ,TRUE,95,4675,15,56,All Levels,6 hours,2015-03-05T01:18:27Z,Web Development
1239068,How to Buy Cheap Options - Options Trading Pricing Model,TRUE,200,658,2,19,All Levels,1 hour,2017-06-02T18:12:45Z,Business Finance
1036766,How to Color Comic Books... with a Mouse,TRUE,30,7,0,8,All Levels,2 hours,2017-01-03T14:38:04Z,Graphic Design
718338,How To Confidently Join The Bitcoin Revolution,TRUE,45,547,98,53,Beginner Level,7 hours,2016-01-14T23:03:31Z,Business Finance
834836,How to Consistently Win Trading Stocks in 30 Days or Less,TRUE,145,1433,169,15,Intermediate Level,1 hour,2016-05-09T05:44:33Z,Business Finance
207166,How to Copy the Best Traders on Etoro,TRUE,90,564,9,41,All Levels,3.5 hours,2014-05-01T20:37:45Z,Business Finance
733694,How to create a  video blog with WordPress,TRUE,25,1209,8,62,All Levels,4.5 hours,2016-03-29T17:43:26Z,Web Development
737468,How To Create a Local Wordpress Environment,FALSE,Free,4306,163,12,Beginner Level,31 mins,2016-02-07T18:58:40Z,Web Development
1008100,How To Create A Low Poly Portrait With The Pen Tool,TRUE,195,293,5,18,Beginner Level,1 hour,2016-11-15T14:40:56Z,Graphic Design
1239022,How To Create A Real Estate Website With Wordpress 2017,FALSE,Free,3782,32,11,Beginner Level,1.5 hours,2017-06-06T14:10:36Z,Web Development
1191504,How to create a routine Trading,TRUE,25,307,8,5,All Levels,8 mins,2017-05-01T18:50:43Z,Business Finance
524248,How to Create a Social Network For a Niche-Related Community,TRUE,100,1853,34,39,All Levels,2 hours,2015-07-12T22:55:57Z,Web Development
752432,How to Create a Website Without Coding - WordPress 2016,TRUE,195,9056,96,31,Beginner Level,1.5 hours,2016-02-04T22:22:22Z,Web Development
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,TRUE,65,3012,260,330,All Levels,32.5 hours,2016-09-25T20:55:57Z,Web Development
907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,TRUE,40,4144,383,43,Beginner Level,5.5 hours,2016-10-13T22:12:07Z,Web Development
389018,How to Create a Wordpress Website from Scratch - No Coding,TRUE,20,7018,28,38,All Levels,3 hours,2015-07-30T18:16:29Z,Web Development
320798,How To Create A WordPress Website Without Paying A Developer,TRUE,20,4333,16,17,Beginner Level,1 hour,2014-10-20T11:53:12Z,Web Development
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,TRUE,30,1782,18,10,Beginner Level,1 hour,2017-04-05T20:39:33Z,Graphic Design
74782,How To Create Amazing YouTube Custom Thumbnail Images,TRUE,25,78,6,16,All Levels,1.5 hours,2013-09-29T22:43:14Z,Graphic Design
1182900,How to Create awesome Cinema-graph With Adobe Photoshop?,TRUE,20,1602,8,16,Beginner Level,1 hour,2017-05-07T16:32:00Z,Graphic Design
899492,How to create awesome website and e-commerce in 1 hour,TRUE,20,937,4,10,All Levels,1 hour,2016-07-18T16:56:23Z,Web Development
518870,How to create flat design icons in 15 minutes in Illustrator,TRUE,195,2228,96,51,All Levels,4.5 hours,2015-06-22T23:52:21Z,Graphic Design
517866,How to create gif animation in photoshop,TRUE,20,34,0,18,All Levels,1 hour,2015-06-02T19:06:24Z,Graphic Design
834924,How to create HTML Forms,TRUE,30,3652,60,7,Beginner Level,40 mins,2016-04-29T04:48:25Z,Web Development
642656,How to Create Kindle & Ebook Covers with Canva,TRUE,30,1279,3,33,Beginner Level,1.5 hours,2015-10-21T00:07:15Z,Graphic Design
1007766,How to create Paypal and Credit card Payment Buttons,TRUE,65,578,6,8,Beginner Level,1 hour,2016-11-17T20:57:25Z,Web Development
68876,How to Create Top Ranking Mobile App Icons - iOS Edition,TRUE,35,130,6,13,All Levels,1 hour,2013-07-30T16:43:28Z,Graphic Design
311846,How to Create Vector Characters in Illustrator or Photoshop,TRUE,25,92,3,15,Beginner Level,3.5 hours,2014-10-02T17:40:19Z,Graphic Design
796450,How to Create Your Personal Budget,TRUE,20,3870,53,10,All Levels,1 hour,2016-03-21T21:09:49Z,Business Finance
780056,How To Create Your Very First Website With HTML and CSS,TRUE,100,5097,196,37,Beginner Level,2 hours,2016-04-09T01:56:01Z,Web Development
25794,How To Crowdfund,TRUE,30,43,6,17,All Levels,1.5 hours,2012-10-02T22:00:03Z,Business Finance
1105636,How to Design A 2D Character in Illustrator,TRUE,20,1,1,9,Beginner Level,1 hour,2017-02-08T22:04:43Z,Graphic Design
930416,How to design a business card on Photoshop (for beginners),FALSE,Free,5086,197,12,Beginner Level,1 hour,2016-08-27T19:02:40Z,Graphic Design
737642,How To Design A Fortune 500 Logo in Illustrator,TRUE,195,3599,43,72,Intermediate Level,5 hours,2016-01-24T22:45:26Z,Graphic Design
20461,How to Design a Logo - a Beginners Course,TRUE,30,10875,650,41,All Levels,2.5 hours,2012-07-25T13:41:42Z,Graphic Design
996868,How to Design a Logo in Adobe Illustrator,TRUE,100,972,44,24,All Levels,1 hour,2016-11-14T15:26:17Z,Graphic Design
1088178,How To Design A WordPress Website With No Coding At All,TRUE,25,306,3,42,Beginner Level,3.5 hours,2017-03-10T22:24:30Z,Web Development
1132572,How to Design an Awesome Letterhead in Adobe Illustrator,FALSE,Free,4776,115,18,All Levels,34 mins,2017-03-03T03:20:22Z,Graphic Design
339560,How to design professional PowerPoint business presentation,TRUE,20,286,7,7,All Levels,1 hour,2014-11-11T19:49:41Z,Graphic Design
1151342,How to Design Simple Promotional Materials in Photoshop,TRUE,55,521,5,23,Beginner Level,2.5 hours,2017-04-04T21:04:48Z,Graphic Design
175278,How to Design Your Own Guitar,TRUE,50,181,34,32,All Levels,5 hours,2014-06-25T21:27:25Z,Musical Instruments
1085646,How to Doodle: Basics and Lettering,TRUE,185,2358,28,12,All Levels,1 hour,2017-02-21T17:43:34Z,Graphic Design
1047436,How to Draw and Sketch for Beginners,TRUE,150,1360,175,79,Beginner Level,9 hours,2017-01-25T22:07:38Z,Graphic Design
81278,How to draw Caricatures,TRUE,20,347,31,11,All Levels,4 hours,2013-08-21T16:58:27Z,Graphic Design
62497,How to Draw Cute Cartoon Characters,TRUE,55,4080,522,26,All Levels,2 hours,2013-10-01T01:11:51Z,Graphic Design
1091360,How to Draw Majestic Animals: Cats,TRUE,35,1356,4,11,All Levels,1 hour,2017-02-23T23:09:23Z,Graphic Design
1234108,How to Draw Majestic Animals: Dogs,TRUE,35,1524,5,11,All Levels,1 hour,2017-05-30T15:30:55Z,Graphic Design
117004,How to Draw Pinups and Sexy Women,TRUE,75,3525,109,33,Intermediate Level,20 hours,2013-11-19T03:05:51Z,Graphic Design
1046540,How to draw professional manga artwork by Punix,TRUE,35,83,3,17,Beginner Level,1.5 hours,2017-04-17T22:55:46Z,Graphic Design
900472,How To Earn Some Bitcoin Every Time You Use A Search Engine,TRUE,20,89,23,10,All Levels,1 hour,2016-07-09T20:50:29Z,Business Finance
169144,How to easily Manage your WordPress Website,TRUE,20,8462,50,21,Beginner Level,2 hours,2014-02-20T17:28:42Z,Web Development
893978,"How to Fix Common Branding Mistakes, for Graphic Designers",TRUE,35,19,2,9,Intermediate Level,1.5 hours,2016-11-18T22:15:11Z,Graphic Design
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",TRUE,50,1105,3,54,Intermediate Level,6 hours,2015-02-11T06:52:30Z,Business Finance
1058530,"How to Get Growing, Passive Income from the Fortune 500!",TRUE,25,4,0,12,All Levels,1 hour,2017-01-19T16:07:18Z,Business Finance
787508,How to Grow your Small Business and not run out of Cash,TRUE,25,408,3,16,Beginner Level,1.5 hours,2016-04-05T18:55:57Z,Business Finance
544944,How to illustrate in Flash ,TRUE,20,5,2,17,Beginner Level,2 hours,2015-08-04T20:39:47Z,Graphic Design
264790,How to Install WordPress From Scratch,FALSE,Free,8415,56,13,Beginner Level,1 hour,2014-07-19T23:03:39Z,Web Development
673750,How to invest in Forex Trading & add an additional income,TRUE,50,8,2,14,All Levels,2 hours,2015-11-21T20:47:58Z,Business Finance
803664,How to invest in Gold,TRUE,50,249,14,39,Beginner Level,2.5 hours,2016-06-14T17:10:19Z,Business Finance
309854,How to invest in Russian equity market,TRUE,30,3,0,12,Intermediate Level,1.5 hours,2015-09-15T18:28:43Z,Business Finance
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,FALSE,Free,1625,5,145,All Levels,8.5 hours,2016-08-29T14:24:43Z,Business Finance
406922,How to Invest in Stocks + Billionaire Investing Tips,TRUE,40,1643,18,19,All Levels,2 hours,2015-07-01T20:43:10Z,Business Finance
1083744,How to Invest Using ETFs from Former Wall Street Trader,TRUE,200,0,0,10,All Levels,2 hours,2017-02-15T22:34:00Z,Business Finance
1217064,How To Invest With Tiny Capital In Stocks ?,TRUE,20,1239,5,6,Beginner Level,42 mins,2017-05-23T16:07:09Z,Business Finance
566910,How to Launch Your Own Website Builder Service,TRUE,20,9028,87,12,Beginner Level,1.5 hours,2015-07-28T20:20:59Z,Web Development
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,TRUE,20,3759,24,25,Beginner Level,4 hours,2016-04-18T15:23:27Z,Web Development
108384,How to Make a Custom Graphic ,TRUE,20,87,8,8,Beginner Level,1 hour,2013-10-24T04:16:41Z,Graphic Design
452182,How to Make a Custom Graphic From Sketches ,TRUE,20,21,4,17,Beginner Level,44 mins,2015-04-10T19:00:00Z,Graphic Design
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,FALSE,Free,6856,137,19,Beginner Level,2 hours,2016-11-29T23:01:43Z,Web Development
639654,How to Make a Single Page Website for Freelancers & Agencies,FALSE,Free,17463,283,30,All Levels,1.5 hours,2015-10-15T20:13:38Z,Web Development
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,FALSE,Free,12952,163,22,All Levels,1 hour,2015-10-21T23:31:22Z,Web Development
1122224,How To Make A Web Page With No Code,FALSE,Free,2214,20,23,Beginner Level,2 hours,2017-03-23T00:06:48Z,Web Development
389240,How to Make a Website Without Coding- WordPress & Web Skills,TRUE,30,6413,107,123,All Levels,9 hours,2015-04-28T17:32:23Z,Web Development
370752,How to Make a Wordpress Website 2017,FALSE,Free,12293,235,18,All Levels,3 hours,2015-01-14T22:25:58Z,Web Development
856968,How to Make a Wordpress Website 2017,FALSE,Free,2437,137,10,Beginner Level,34 mins,2016-06-07T00:02:04Z,Web Development
1089744,How To Make A Wordpress Website 2017 - Divi Theme Tutorial,TRUE,40,2780,94,29,Beginner Level,3 hours,2017-01-26T17:16:27Z,Web Development
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,TRUE,40,3541,202,37,Beginner Level,4 hours,2017-01-26T22:15:02Z,Web Development
1203894,How To Make an eCommerce Website With Wordpress 2017,FALSE,Free,3493,43,26,Beginner Level,4.5 hours,2017-05-09T22:08:11Z,Web Development
628222,How to Make an Online Portfolio Website from Scratch ,FALSE,Free,14026,232,25,All Levels,1 hour,2015-10-02T22:59:15Z,Web Development
624356,How to make Better Compositions: Take your art to new height,TRUE,30,11,3,8,All Levels,32 mins,2016-08-04T13:33:30Z,Graphic Design
579202,How to make Business Cards like a Pro,TRUE,20,593,3,13,All Levels,42 mins,2015-08-11T19:07:52Z,Graphic Design
178044,How To Make Graphics For A Website,TRUE,200,24857,35,11,All Levels,1.5 hours,2014-03-15T21:53:19Z,Graphic Design
179978,How to Make IT Work Successfully in Capital Markets,TRUE,50,171,8,21,Beginner Level,3 hours,2014-03-11T16:26:48Z,Business Finance
647338,How To Make Money With A Cover Band,TRUE,50,2498,12,25,All Levels,3.5 hours,2017-03-30T22:39:31Z,Musical Instruments
428220,How To Make Professional eBook Covers For FREE,TRUE,20,1080,6,35,All Levels,3 hours,2015-02-26T15:24:08Z,Graphic Design
1115504,How to Make Your Own Children's Interactive eBook!,TRUE,95,33,2,17,Beginner Level,1.5 hours,2017-02-17T23:41:59Z,Graphic Design
599628,How to manage your own VPS and create websites,TRUE,120,735,16,30,All Levels,1.5 hours,2015-09-17T17:37:57Z,Web Development
1011058,How To Maximize Your Profits Trading Options,TRUE,200,1276,45,26,Intermediate Level,2 hours,2016-12-13T14:57:18Z,Business Finance
533458,How to Obtain a Business Loan,TRUE,20,1,1,12,All Levels,34 mins,2015-11-17T19:17:56Z,Business Finance
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,TRUE,125,7852,46,31,All Levels,3.5 hours,2015-03-02T19:03:21Z,Web Development
731150,How To Pay Less Tax (UK version),TRUE,50,13,2,98,All Levels,31 mins,2016-01-19T18:20:04Z,Business Finance
281844,How to Pick Stocks,TRUE,20,131,3,28,All Levels,1.5 hours,2014-09-15T19:45:17Z,Business Finance
252396,How to Pick The Right Penny Stocks To Invest In 2017,TRUE,150,9015,65,23,All Levels,2.5 hours,2014-07-01T20:04:27Z,Business Finance
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,FALSE,Free,8240,31,6,Intermediate Level,1.5 hours,2013-11-23T12:27:56Z,Musical Instruments
972704,How to play Contemporary Piano,TRUE,25,1200,35,10,All Levels,36 mins,2016-10-04T13:59:25Z,Musical Instruments
568322,How to Play Dan Fogelberg Songs on Guitar,TRUE,25,24,1,49,Intermediate Level,4.5 hours,2016-03-29T16:57:54Z,Musical Instruments
467408,"How to play Djembe, Drums & Rhythm. Level 2",TRUE,40,390,14,36,Intermediate Level,2 hours,2015-07-23T18:48:24Z,Musical Instruments
139772,How to play easy tunes on the harmonica - just the basics,TRUE,35,79,3,15,Beginner Level,1.5 hours,2014-02-25T19:47:53Z,Musical Instruments
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",TRUE,100,6271,68,75,All Levels,5 hours,2013-06-27T21:55:17Z,Musical Instruments
556076,How To Play Guitar - Everything You Need To Know To Start,TRUE,50,5,1,8,Beginner Level,1 hour,2015-07-21T18:25:38Z,Musical Instruments
1194244,How To Play Guitar - For Absolute Beginners,TRUE,35,478,3,18,Beginner Level,1 hour,2017-05-01T21:48:41Z,Musical Instruments
933666,How to play in a local Irish music session with confidence,TRUE,40,193,5,8,All Levels,1 hour,2016-08-18T21:30:16Z,Musical Instruments
967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,TRUE,200,5316,159,291,All Levels,31 hours,2016-10-16T18:25:57Z,Musical Instruments
1254852,How to Play Piano - Your First Lesson!,FALSE,Free,662,7,13,Beginner Level,31 mins,2017-06-24T04:47:09Z,Musical Instruments
630734,How To Play The Cajon: For Beginners,TRUE,30,144,15,25,All Levels,1.5 hours,2015-12-18T19:52:45Z,Musical Instruments
271652,How To Play The Djembe: For Beginners,TRUE,30,414,18,19,All Levels,1 hour,2014-11-11T05:00:30Z,Musical Instruments
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,TRUE,20,2686,10,32,Beginner Level,6 hours,2016-02-02T19:37:04Z,Musical Instruments
1068986,How To Profit From Stock Market Volatility,FALSE,Free,1736,36,11,All Levels,36 mins,2017-01-23T18:23:58Z,Business Finance
258894,How to Read a Balance Sheet,TRUE,50,1055,21,64,Beginner Level,3.5 hours,2014-07-11T11:40:35Z,Business Finance
302468,How to read a Profit & Loss Account and Balance Sheet,TRUE,20,49,10,13,All Levels,2 hours,2014-09-22T04:05:52Z,Business Finance
589778,How to Read Financial Statements,TRUE,20,5,2,59,Beginner Level,2 hours,2015-08-23T20:13:45Z,Business Finance
306360,How to Read Financial Statements:  Build Financial Literacy.,TRUE,25,188,10,20,Beginner Level,1.5 hours,2014-12-19T18:23:17Z,Business Finance
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",TRUE,45,1540,19,39,Beginner Level,3 hours,2015-05-21T19:37:46Z,Web Development
1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",TRUE,200,668,12,22,All Levels,1 hour,2017-02-07T00:45:51Z,Business Finance
335280,How to Safely Copy and Move Your WordPress Website,TRUE,60,1419,38,20,Intermediate Level,1.5 hours,2014-11-05T13:21:19Z,Web Development
310652,How To Sell Practically Anything: Professional Design Mockup,TRUE,50,52,2,19,All Levels,2.5 hours,2014-10-08T09:08:28Z,Graphic Design
654038,How To Sell Your Art Online With ETSY,TRUE,100,1338,38,35,Beginner Level,3 hours,2015-11-11T01:26:13Z,Graphic Design
390472,How To Set Up A Limited Company In The UK,FALSE,Free,2075,69,11,Beginner Level,44 mins,2015-04-20T23:31:47Z,Business Finance
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,FALSE,Free,8770,261,13,Beginner Level,32 mins,2015-09-20T23:05:59Z,Web Development
1198654,How to set up a Web Server From Scratch to One Fully Managed,TRUE,200,1673,31,24,All Levels,3 hours,2017-05-09T14:39:56Z,Web Development
451938,How To Setup a Micro-Blog in 3 Easy Steps,TRUE,25,6937,22,7,All Levels,1 hour,2015-03-20T18:49:20Z,Web Development
540724,How To Setup Web Hosting,FALSE,Free,11758,242,8,Beginner Level,1 hour,2015-07-15T23:49:27Z,Web Development
888668,How to Sing and Play the Guitar (at the same time),TRUE,20,78,8,24,Beginner Level,1.5 hours,2016-07-18T19:42:57Z,Musical Instruments
213532,How to speak Pianish (beginner level),TRUE,30,545,5,10,Beginner Level,1 hour,2014-08-25T13:52:11Z,Musical Instruments
867682,How to start a successful career in finance?,FALSE,Free,1318,7,27,All Levels,2 hours,2016-08-24T18:29:34Z,Business Finance
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,FALSE,Free,3784,85,32,Beginner Level,2 hours,2017-01-02T23:07:34Z,Web Development
1015274,How to Start Investing: Made Simple and Easy,TRUE,200,1506,12,12,All Levels,1 hour,2016-11-25T04:52:51Z,Business Finance
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,TRUE,50,7750,58,15,All Levels,1.5 hours,2014-07-17T08:02:54Z,Business Finance
1156778,How to stylize your photos in Photoshop with color overlays,FALSE,Free,3512,58,17,Beginner Level,1.5 hours,2017-03-30T16:26:36Z,Graphic Design
735550,How to Trade Binary Options Effectively – All Levels,TRUE,195,1680,39,17,All Levels,1 hour,2016-01-27T17:51:25Z,Business Finance
546656,How to Trade Commodity and Financial Futures for a Living!,TRUE,200,1240,17,20,All Levels,2.5 hours,2016-01-15T23:53:00Z,Business Finance
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,TRUE,115,504,5,32,All Levels,1.5 hours,2017-03-23T16:23:33Z,Business Finance
1156530,How to trade in the Forex market,TRUE,200,6,0,39,Intermediate Level,2.5 hours,2017-03-29T16:19:49Z,Business Finance
613944,How to trade options,TRUE,45,12,1,9,Intermediate Level,43 mins,2015-09-20T21:45:48Z,Business Finance
1039442,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),TRUE,150,104,10,21,All Levels,2 hours,2017-02-17T05:52:41Z,Business Finance
408440,How to Win 97% of Your Options Trades,TRUE,125,5050,461,26,All Levels,1.5 hours,2015-02-10T04:21:40Z,Business Finance
287010,HTML & CSS - Learn to build sleek websites ,TRUE,55,1552,14,44,All Levels,3.5 hours,2014-10-21T03:35:47Z,Web Development
380092,HTML & CSS for beginners: Build 3 projects from scratch,TRUE,40,2472,139,31,Beginner Level,4 hours,2015-01-22T06:47:09Z,Web Development
50587,HTML & CSS From Scratch in 30 Days,TRUE,75,2697,64,82,Beginner Level,11.5 hours,2013-04-22T18:19:38Z,Web Development
913966,HTML : Beginner Guide to HTML writing,TRUE,20,783,20,13,Beginner Level,37 mins,2016-07-28T18:50:58Z,Web Development
922750,HTML : HTML Awesomeness,TRUE,25,988,23,27,Beginner Level,38 mins,2016-08-17T19:33:35Z,Web Development
758208,HTML 5 and CSS 3 - tricks and workarounds,TRUE,80,2007,10,113,All Levels,5.5 hours,2016-02-18T00:21:26Z,Web Development
283014,HTML 5: How I made websites in HTML5,TRUE,135,15064,237,15,All Levels,1.5 hours,2014-10-23T19:43:16Z,Web Development
981600,HTML and CSS BootCamp for Beginners,TRUE,30,1777,35,48,Beginner Level,6.5 hours,2017-01-20T22:20:41Z,Web Development
200854,HTML and CSS Crash Course for Beginners,TRUE,50,4123,46,31,Beginner Level,4.5 hours,2014-05-30T22:23:01Z,Web Development
1079624,HTML and CSS for Absolute Beginners,FALSE,Free,4410,52,26,All Levels,3 hours,2017-01-20T17:02:27Z,Web Development
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,FALSE,Free,70773,5660,50,All Levels,6 hours,2015-03-19T19:07:12Z,Web Development
130168,HTML and CSS for Beginning Web Developers,TRUE,100,1606,28,73,Beginner Level,9 hours,2013-12-13T18:19:58Z,Web Development
1116366,HTML and CSS Foundations,FALSE,Free,1544,15,29,Beginner Level,1 hour,2017-06-23T16:51:54Z,Web Development
516790,HTML and CSS: A Guide to Web Design,TRUE,25,1557,13,74,All Levels,14 hours,2015-06-02T22:41:13Z,Web Development
929016,HTML and HTML5 For Beginners 2016,TRUE,200,563,178,32,All Levels,3 hours,2016-08-11T22:16:30Z,Web Development
766592,HTML Complete Course - Beginner to Expert,FALSE,Free,20073,615,28,All Levels,1.5 hours,2016-02-29T00:15:42Z,Web Development
696016,HTML CSS Easy steps to create a web template from scratch,TRUE,200,11574,78,15,Beginner Level,1 hour,2015-12-14T19:48:12Z,Web Development
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,TRUE,170,9332,172,33,All Levels,3.5 hours,2015-11-18T22:45:19Z,Web Development
918870,HTML CSS Learn to create a website from scratch,TRUE,50,4892,49,32,Beginner Level,2 hours,2016-08-04T21:40:35Z,Web Development
609992,HTML CSS: Essential steps to learn HTML CSS,TRUE,145,10576,154,23,Beginner Level,2.5 hours,2015-11-11T22:43:15Z,Web Development
59535,HTML for Beginners,FALSE,Free,8592,336,35,Beginner Level,2.5 hours,2013-07-20T00:52:41Z,Web Development
145812,HTML FOR BEGINNERS,TRUE,20,791,8,16,All Levels,1 hour,2014-01-19T17:33:55Z,Web Development
654832,HTML Forms For Beginners: A Basic Introduction  ,TRUE,45,2472,41,8,Beginner Level,1 hour,2015-11-05T17:49:01Z,Web Development
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,FALSE,Free,7304,368,28,All Levels,2 hours,2016-03-08T15:24:31Z,Web Development
515188,HTML Learning the Basics Intro to HTML website coding,TRUE,20,7416,65,14,Beginner Level,39 mins,2015-05-31T21:28:27Z,Web Development
634754,HTML Made Simple For Beginners: Create a One Page Website,TRUE,65,3380,50,16,Beginner Level,2 hours,2015-10-14T22:08:17Z,Web Development
8325,HTML Tutorial: HTML & CSS for Beginners,TRUE,20,12458,253,82,All Levels,4 hours,2011-09-09T15:28:59Z,Web Development
1110756,HTML Tutorials : HTML Code for Website Creating,TRUE,20,2401,15,27,All Levels,3 hours,2017-02-22T17:36:27Z,Web Development
903526,HTML Web Development Crash Course,TRUE,20,4848,33,17,Beginner Level,1.5 hours,2016-08-02T21:33:39Z,Web Development
15285,HTML Workshop,TRUE,20,25854,306,17,All Levels,2 hours,2012-04-08T05:12:43Z,Web Development
954710,HTML/CSS Bootcamp,TRUE,40,194,26,87,Beginner Level,10 hours,2016-10-18T15:11:13Z,Web Development
1210098,HTML5 and CSS for Beginner To Expert,TRUE,20,1732,15,48,All Levels,4.5 hours,2017-06-06T22:27:23Z,Web Development
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,TRUE,175,109,17,69,All Levels,9.5 hours,2017-06-02T18:58:51Z,Web Development
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,TRUE,195,2354,16,45,All Levels,4 hours,2016-08-12T15:50:50Z,Web Development
1093734,HTML5 and CSS3 for beginners: Create a Website from Scratch,TRUE,200,9945,101,43,Beginner Level,2 hours,2017-02-17T22:15:48Z,Web Development
